comment,date,score,user,title
수 목만 기다리고 잇어요 .8회 이호세자 넘 멋졌습니다 갈수록  연기 잘하십니다 ~세자저하 파이팅 ~,2013-05-21,10.0,채니이모,65653
"수욜만 기다려지네,,.난 윤진이땜에  천명 보는데,,,,,,,자주등장해서  큰 웃음과  즐검을느낄수있게  소백이 분량좀  늘려줘요~",2013-05-21,10.0,진red,65653
이호 화이팅 왕멋져ㅋㅋㅋㅋ,2013-05-20,10.0,apfnd,65653
졸라 재밌네;; 조달환 연기 쩐다!! 오래 살아야 돼!!,2013-05-17,10.0,호박,65653
긴장감 대박임 ㅋ,2013-05-17,10.0,나름,65653
안봐,2013-05-17,0.0,강치,65653
천명 8회 보았는데.. 대박 재미있네요.. 2013년 5월 드라마 중에 최고인듯.. 화이팅..,2013-05-17,10.0,LIFEisBEAUTIFUL,65653
8회 역시 박진감이 넘치네요. 그런데...소백이 부분 좀더 넣어주시면 좋겠어요. ^^,2013-05-17,10.0,그린라임,65653
강별 앞머리 좀 어째해라. 차라리 주변 상것들 처럼 숏커트 하던지. 앞머리에 댕기 머리 땜시 거슬려 집중이 안돼. ㅉㅉㅉ,2013-05-17,8.0,hilee,65653
8회 방송보고 다시 한 번 동욱씨의 연기에 대한 열정이 얼마나 뜨거운 지 느꼈어요... 멋진 배우님!! 홧팅..,2013-05-17,10.0,pet angel,65653
슬옹이는 생각보다 연기 잘하는거 같에.,2013-05-17,10.0,기영장기영,65653
완전 억저설정에 우연성 남발.. 진심 3류 쓰레기 사극..  사극 매니아여서 참고 그동안 다 봤지만 더 이상은 못봐주겠다. 올해 최악의 사극임.,2013-05-17,0.0,넘흐좋아,65653
남자가 사랑할때 보다가 성질나서 이거봤는데 재밌네요오늘부터 천명 볼려구요 ㅎ,2013-05-16,8.0,꺄확까뿌까,65653
