comment,date,score,user,title
보통이 파이팅! 아! 예쁜남자 이젠정말 이번주면 완전히 끝나는구먼 ㅜㅜ 예쁜남자 종영하면 다시 그동안 예쁜남자 시청하느라 잠시중지했던 온라인게임 광랩이나 해야지 ㅜㅜ 81랩 언제찍냐? ㅜㅜ,2014-01-07,10.0,삼촌은겨울좋아,65653
"외국에서의 외로운 연말 직장 생활에 따뜻한 온기를 주었던 드라마, 배우들의 안정적인 연기도 좋았구요, 왜 시청률이 낮은지 이해가 잘 되지 않는데 ㅎㅎ 힘내세요!",2014-01-07,10.0,Jasmine,65653
내일이다,2014-01-07,10.0,가을바라기,65653
이드라마 끝나면 무슨 낙으로 ㅠㅠ,2014-01-07,10.0,모찌9339,65653
화이팅~~,2014-01-04,10.0,study,65653
출연진들 연기도 모두잘하고 창 좋은 드라마입니다!,2014-01-04,10.0,도라지,65653
예남 화이팅^^,2014-01-04,10.0,마루지기,65653
화이팅!!!!!,2014-01-03,10.0,오리정,65653
매력쟁이 보통이 정말 이쁘고 잘한다...화이팅,2014-01-03,10.0,marun5,65653
예쁜남자 ...추위에 밤생촬영 하시는 배우분들 스텝 모두 힘내시길 ♡,2014-01-01,10.0,marun5,65653
사랑스런 천사 아이유님 넘 이뻐요~ 보통씨 추위에 감기조심 화이팅~!!,2014-01-01,10.0,구리굿0l,65653
에쁜남자 보통이 마테 다비드 화이팅,2014-01-01,10.0,wjddml1,65653
내일 예쁜남자 기대된다~~~,2014-01-01,10.0,지수탱이,65653
보통이 짱^^,2013-12-30,10.0,dkdldbqnghkf,65653
화이팅~,2013-12-30,10.0,study,65653
예남 화이팅~~,2013-12-30,10.0,헤르,65653
조기종영만이 살길..,2013-12-30,0.0,곰돌이,65653
예쁜남자 보통이 짱짱걸 화이팅,2014-01-03,10.0,구리굿0l,65653
보통이 마테 넘 짠하고 아련하고 이쁘다,2014-01-03,10.0,wjddml1,65653
그냥 조기종영이 답인듯,2014-01-03,0.0,tkfkdgo,65653
어제는 슬픔과 설렘이 동시에..장근석의 연기 너무 섬세하네요~~,2014-01-03,10.0,테무진,65653
케이블보다 안나오는 시청률..이런 쓰레기 드라마 만드는 KBS에 시청료 줘야 하냐??,2014-01-03,0.0,미친돼지,65653
"보통이 가 마태한태 첫눈에 반했었는대 도 그와중에 보통이한태 그래서 마테엄마 가 보통아 부탁좀하자 우리 보통이 마태오빠 지켜줄거지? 이런 말을했던거구나 ㅋㅋ 보통이 검은 후드티셔츠였나? 앞, 뒤 푸하하하하 그러다 보통이 가 암호인거 알면서 깨달으면서 마테가 보통이 않아주면서 여운이 ㅜㅜ 다음주 궁금해 ㅜㅜ",2014-01-03,10.0,삼촌은겨울좋아,65653
어제 정말 좋았어요.,2014-01-03,10.0,가을바라기,65653
예쁜남자 독고마테의 슬픔으로 어제 하루종일 눈물이 나서 혼났네...,2014-01-03,10.0,정암,65653
글쎄....,2014-01-03,1.0,sS소녀시대Ss,65653
봐도봐도 설레임~~~~~~~장근석 너무 사랑해요^^  시청률 쭉쭉 올라가라~~~~화이팅,2014-01-03,10.0,정이,65653
예쁜남자 열시청자로로서 넘 잼나던데 화이팅!!,2014-01-03,10.0,모찌9339,65653
어제 밝혀진 암호는 정말이지 감동먹었습니다~~~~~~~~~,2014-01-03,10.0,연필 한다스,65653
딱 수준이..아이유 아니었으면 1점입니다.,2014-01-03,3.0,angel48,65653
완전 흥미진진~~~~~~~그냥그렇고 그런 로코가 아님~~,2014-01-01,10.0,강비,65653
10점드림 괜찮은 드라마인데 생각보다 저평가 되네?,2014-01-01,10.0,까칠,65653
알면서 그러면 더 머한거라고 했지...,2014-01-01,0.0,leejisun,65653
0점 드립니다.,2014-01-01,0.0,dltnwls,65653
"아이유!, 김보통! 어린이 2014년 새해복많이받으렴 ^^ 2013 KBS 연기대상시상식! 베스트커플상!, 신인연기자상! 예쁜남자 로 수상못한건 아쉽지만 ㅜㅜ 수상 ㅊㅋ혀 ㅜㅜ 예쁜남자! 시청하시는분들 2014년 새해복많이 받으이소 ^^ 올 ㅋㅋ 2014년 새해첫날 예쁜남자 13회 시작하는 행복한날! ㅋㅋ 오늘도 본방사수! ^^",2014-01-01,10.0,삼촌은겨울좋아,65653
예남 화이팅~~,2014-01-01,10.0,마루지기,65653
화이팅!!,2014-01-01,10.0,박성현,65653
힘내,2014-01-01,10.0,만만세,65653
아이유 화이팅^^,2014-01-01,10.0,달달무슨달,65653
보통이가 최고다~!,2014-01-01,10.0,dkdldbqnghkf,65653
예남 화이팅~~,2014-01-01,10.0,study,65653
"아이유양 너무 축하드려요.. 신인상,베스트커플상 바다서 너무 좋아요.. 우수상이 후보에 올라는데 못봐다서 너무 아쉽지만 어제든 너무 축하드려요,,",2014-01-01,10.0,두리둥실,65653
아이유 연기 잘했는데 왜 우수상 안주는겨??? - 연기 잘하는 개념 아이유 화이팅!!,2013-12-31,10.0,wjddml1,65653
"보통이 아이우 역시 최고다,,,노력과 결실을 풍성히 잘 맺기를 ☆",2013-12-31,10.0,marun5,65653
김보통 화이팅 ^^ 새해 복많이 받으세요 ^^,2013-12-29,10.0,형광1,65653
보통아 오늘 2013 SBS 가요대전 분홍신무대 파이팅! 근대 감기가 다 낳았을려나? ㅜㅜ,2013-12-29,10.0,삼촌은겨울좋아,65653
화이팅!!!!!11111,2013-12-29,10.0,오리정,65653
화이팅!!,2013-12-29,10.0,박성현,65653
올해 최악의 드라마선정.. 내년 최악의 드라마의 시작,2013-12-29,0.0,dltnwls,65653
힘내라,2013-12-29,10.0,만만세,65653
아이유 최고다ㅋㅋ,2013-12-29,10.0,달달무슨달,65653
보통아~~,2013-12-29,10.0,dkdldbqnghkf,65653
화이팅~,2013-12-29,10.0,study,65653
예남 화이팅^^,2013-12-29,10.0,마루지기,65653
장근석 완전 잘생김. ㅋ 예쁜남자 잼남,2013-12-29,10.0,정암,65653
진짜 징그럽게 느껴져요,2013-12-29,0.0,tkfkdgo,65653
보통이 보구싶어 시간아 흘러라 후다닥 ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,2013-12-28,10.0,삼촌은겨울좋아,65653
화이팅!!,2014-01-03,10.0,박성현,65653
마지막까지 힘내라,2014-01-03,10.0,만만세,65653
"보통아,,, 매력쩐다,,, 예쁜남자 화이팅 !!",2013-12-31,10.0,구리굿0l,65653
ㅋㅋ 지나가는 개가 웃을일,2013-12-31,0.0,곰돌이,65653
화이팅!!!!!,2013-12-28,10.0,오리정,65653
아이유 감기 걸린거같던데ㅠ밤샘촬영 추위에 따뜻한 커피마시고 힘내서 화이팅해요! 커피가 졸음에도 좋아요 ㅠㅠ,2013-12-28,10.0,구리굿0l,65653
"보통아,, 순신아.. 이번에 우수 연기력으로 우수상 최우수상 둘 중 하나 탈거다.. 신인상은 기본",2013-12-28,10.0,wjddml1,65653
김보통 자작곡 금요일에 만나요 지상파 가요프로그램 1위 올킬 수상 ㅊㅋㅊㅋ 피카피카 ㅎㅎ 이기분 그대로 예쁜남자 마지막회 까지 촬영힘내거라 ^^,2014-01-05,10.0,삼촌은겨울좋아,65653
아이고,2014-01-05,0.0,dltnwls,65653
힘내라 예쁜남자... 화이팅!,2014-01-05,10.0,호빵맨세균맨,65653
아이유 짱이닼ㅋㅋㅋ,2014-01-03,10.0,달달무슨달,65653
보통이 화이팅~~!!,2014-01-03,10.0,dkdldbqnghkf,65653
